PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;P4000;P4010;P4020;P4030S1;P4030S1A1;P4030S2;P4030S3;P4030S4;P4030S4A1;P4030S5;P70;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5222S1;P5222S2;P5222S3;P5222S4;P5222S5;P5222S6;P5222S7;P5222S8;P5222S9;P5222S10;P5222S8A1;P6008
20240101;01;2024;7656130;1;1;01;15;1;99.721219451;15;2;1;4;1;3;1;1;1;3;1;1;4;2;1;1;1;1;1;3;3;;;;;650000;1;;;;;1;;;;;;2
20240101;01;2024;7656131;1;1;01;15;1;86.28341154;15;2;1;3;1;3;1;1;1;3;1;1;4;1;1;1;1;1;1;3;3;;;;;750000;;1;;;;;;;;;;1
20240101;01;2024;7656132;1;1;01;15;1;72.615102089;15;2;1;4;1;3;1;1;1;3;1;1;4;1;1;1;1;1;1;3;1;;;98;98;;;1;;;;;;;;;;2
20240101;01;2024;7656133;1;1;01;15;1;100.93816439;15;2;1;4;1;3;1;1;1;3;1;1;4;1;1;1;1;1;1;3;3;;;;;800000;;;;;;;1;;;;;2
20240101;01;2024;7656134;1;1;01;15;1;88.867869338;15;2;1;3;1;3;1;1;1;3;1;1;4;3;1;1;1;1;1;3;2;;450000;200000000;800000;;;1;;1;;;;;;;;3
20240101;01;2024;7656135;1;1;01;15;1;118.83921109;15;2;1;4;1;3;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;800000;;1;;;;1;;;;;;3
20240101;01;2024;7656136;1;1;01;15;1;85.069461069;15;2;1;4;1;3;1;1;1;3;1;1;4;2;1;1;1;1;1;3;2;;538000;140000000;800000;;;1;;;;;;;;;;3
20240101;01;2024;7656137;1;1;01;15;1;76.057095098;15;2;1;4;1;3;1;1;1;3;1;1;2;1;1;1;1;1;1;3;3;;;;;400000;;;;;;;;;1;;;3
20240101;01;2024;7656138;1;1;01;15;1;176.18030858;15;2;1;4;1;3;1;1;1;3;1;1;2;1;1;1;1;1;1;3;3;;;;;700000;;;;;;;;;1;;;3
20240101;01;2024;7656139;1;1;01;15;1;85.777723763;15;2;1;4;1;3;1;1;1;3;1;1;3;2;1;1;1;1;3;3;4;;;;800000;;;1;;;;;;;;;;2
20240101;01;2024;7656140;1;1;01;15;1;106.11318074;15;2;1;4;1;2;1;1;1;3;1;1;4;3;1;1;1;1;1;3;1;;;120000000;700000;;;1;;;;;;;;;;3
20240101;01;2024;7656141;1;1;01;18;1;77.816454347;18;1;1;4;1;2;1;1;1;2;1;1;1;1;1;1;1;1;1;3;4;;;;200000;;;;;;;;;;1;;;1
20240101;01;2024;7656142;1;1;01;18;1;109.10431765;18;2;1;4;1;1;1;1;1;2;1;1;3;1;1;1;1;1;1;3;3;;;;;500000;;1;;;;;;;;;;1
20240101;01;2024;7656143;1;1;01;18;1;112.59426148;18;1;5;1;1;0;2;1;1;2;1;1;1;1;1;1;1;1;1;4;1;;;98;350000;;;;;;;;;;1;;;4
20240101;01;2024;7656144;1;1;01;18;1;118.19329692;18;1;1;2;1;1;2;1;1;2;1;1;2;1;1;1;1;1;1;4;4;;;;200000;;;;;;;;;;1;;;1
20240101;01;2024;7656145;1;1;01;18;1;62.739598952;18;1;1;4;1;1;2;2;1;2;1;1;4;3;2;1;1;1;3;4;1;;;99;99;;;1;;;;1;;;;;;5
20240101;01;2024;7656146;1;1;01;18;1;100.59603875;18;1;1;2;1;1;2;1;1;2;1;1;2;1;1;1;1;1;1;5;4;;;;100000;;;;;;;;;;1;;;2
20240101;01;2024;7656147;1;1;01;18;1;74.730303308;18;1;1;4;1;1;2;1;1;2;1;1;4;3;1;1;1;1;1;4;1;;;140000000;300000;;;1;;;;;;;;;;3
20240101;01;2024;7656148;1;1;01;18;1;112.23024482;18;1;1;2;1;1;2;1;1;2;1;1;2;1;1;1;1;1;1;4;3;;;;;200000;;;;;;;;;1;;;3
20240101;01;2024;7656149;1;1;01;18;1;101.0312727;18;1;1;2;1;1;1;1;1;2;1;1;2;1;1;1;1;1;1;3;1;;;60000000;200000;;;;;;;;;;1;;;1
20240101;01;2024;7656150;1;1;01;18;1;88.665303539;18;1;1;4;1;1;1;1;1;2;1;1;4;2;1;1;1;1;1;3;3;;;;;350000;;;;;;;;;1;;;3
20240101;01;2024;7656151;1;1;01;18;1;52.207526782;18;1;1;2;1;1;1;2;1;2;1;1;5;2;2;1;1;1;1;3;4;;;;350000;;;;;;;;;;1;;;2
20240101;01;2024;7656152;1;1;01;18;1;100.14086753;18;1;2;2;1;1;2;2;1;2;1;1;3;2;2;1;1;1;3;4;3;;;;;200000;;;;;;;;;1;;;4
20240101;01;2024;7656153;1;1;01;18;1;52.551703173;18;1;1;2;1;1;1;2;1;2;1;1;4;3;2;1;1;1;1;3;5;;;;320000;;;1;;;;;;;;;;3
20240101;01;2024;7656159;1;1;01;19;1;141.41767328;19;1;1;4;1;3;1;1;1;3;1;1;4;1;1;1;1;1;1;3;1;;;200000000;900000;;;;;;;;;;1;;;2
20240101;01;2024;7656160;1;1;01;19;1;164.32210841;19;1;1;4;1;3;1;1;1;3;1;1;4;1;1;1;1;1;1;3;1;;;250000000;900000;;;1;;;;;;;;;;1
20240101;01;2024;7656161;1;1;01;19;1;109.11362869;19;1;1;4;1;2;2;1;1;3;1;1;3;2;1;1;1;1;1;4;4;;;;400000;;;1;;;;;;;;;;4
20240101;01;2024;7656162;1;1;01;19;1;272.73794503;19;1;1;4;1;1;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;600000;;1;;;;;;;;;;3
20240101;01;2024;7656164;1;1;01;19;1;146.92953268;19;1;1;4;1;3;2;1;1;3;1;1;5;3;1;1;1;1;1;4;4;;;;1000000;;;1;;;;;;;;;;3
20240101;01;2024;7656165;1;1;01;19;1;155.5594406;19;2;1;4;1;3;1;1;1;3;1;1;3;2;1;1;1;1;3;3;1;;;200000000;400000;;;1;;;;;;;;;;2
20240101;01;2024;7656166;1;1;01;19;1;156.61338595;19;1;1;4;1;3;1;1;1;3;1;1;3;1;1;1;1;1;1;3;3;;;;;500000;;1;;;;;;;;;;1
20240101;01;2024;7656167;1;1;01;19;1;164.60804375;19;1;1;4;1;3;2;1;1;3;1;1;3;2;1;1;1;1;1;4;1;;;250000000;800000;;;1;;;;1;1;;;;;2
20240101;01;2024;7656168;1;1;01;19;1;264.28508878;19;1;1;4;1;2;1;1;1;3;1;1;3;2;1;1;1;1;1;3;1;;;98;600000;;;;;;;;;;;1;;1
20240101;01;2024;7656169;1;1;01;19;1;249.87218203;19;1;1;4;1;2;1;1;1;3;1;1;3;2;1;1;1;1;1;3;4;;;;500000;;;1;;;;;;;;;;3
20240101;01;2024;7656170;1;1;01;19;1;142.37580541;19;1;1;4;1;3;1;1;1;3;1;1;4;1;1;1;1;1;1;3;1;;;250000000;1500000;;;1;;;;;;;;;;1
20240101;01;2024;7656171;1;1;01;19;1;218.22355727;19;1;1;4;1;2;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;400000;;1;;;;;;;;;;3
20240101;01;2024;7656172;1;1;01;19;1;177.41498485;19;1;1;4;1;4;1;1;1;3;1;1;4;1;1;1;1;1;1;3;1;;;400000000;1000000;;;1;;;;1;;;;;;2
20240101;01;2024;7656173;1;1;01;19;1;211.42807103;19;1;1;4;1;4;1;1;1;3;1;1;4;2;1;1;1;1;1;3;1;;;98;1500000;;;1;;;;;;;;;;1
20240101;01;2024;7656174;1;1;01;19;1;219.25874032;19;2;1;4;1;2;1;1;1;3;1;1;4;1;1;1;1;1;1;3;4;;;;500000;;;1;;;;;;;;;;1
20240101;01;2024;7656175;1;1;01;19;1;155.5594406;19;2;1;4;1;3;1;1;1;3;1;1;4;2;1;1;1;1;1;3;4;;;;700000;;;1;;;;1;;;;;;2
20240101;01;2024;7656177;1;1;01;19;1;117.75584633;19;1;1;4;1;3;1;1;1;3;1;1;4;3;1;1;1;1;1;3;1;;;200000000;700000;;;1;;;;;;;;;;3
20240101;01;2024;7656178;1;1;01;19;1;178.77060932;19;1;1;4;1;3;1;1;1;3;1;1;6;4;1;1;1;1;1;3;1;;;98;1500000;;;1;;;;;1;;;;;4
20240101;01;2024;7656179;1;1;01;19;1;210.00524481;19;1;1;4;1;5;1;1;1;3;1;1;6;2;1;1;1;1;1;3;1;;;150000000;1000000;;;1;;;;;1;;;;;2
20240101;01;2024;7656180;1;1;01;19;1;135.34221128;19;1;1;4;1;2;1;1;1;3;1;1;5;3;1;1;1;1;1;3;5;;;;600000;;;;;;;;;;1;;;4
20240101;01;2024;7656181;1;1;01;19;1;116.81645093;19;2;1;4;1;1;1;1;1;3;1;1;2;1;1;1;1;1;1;3;4;;;;400000;;;;;;;;;;1;;;2
20240101;01;2024;7656182;1;1;01;19;1;158.64900446;19;1;1;4;1;2;1;1;1;3;1;1;5;4;1;1;1;1;1;3;3;;;;;370000;;1;;;;;;;;;;3
20240101;01;2024;7656183;1;1;01;19;1;174.98821041;19;1;1;4;1;3;1;1;1;3;1;1;4;1;1;1;1;1;1;3;2;;550000;250000000;700000;;;1;;;;;;;;;;1
20240101;01;2024;7656184;1;1;01;19;1;88.415982937;19;2;1;4;1;2;1;1;1;3;1;1;3;2;1;1;1;1;1;3;4;;;;400000;;;1;;;;;;;;;;3
20240101;01;2024;7656186;1;1;01;19;1;208.81784793;19;2;1;4;1;4;2;1;1;3;1;1;3;1;1;1;1;1;1;4;4;;;;600000;;;;;;;;;;1;;;1
20240101;01;2024;7656187;1;1;01;19;1;208.81784793;19;2;1;4;1;4;1;1;1;3;1;1;4;1;1;1;1;1;1;3;1;;;150000000;900000;;;1;;;;;;;;;;1
20240101;01;2024;7656188;1;1;01;19;1;120.09531754;19;1;1;4;1;2;1;1;1;3;1;1;4;3;1;1;1;1;1;3;4;;;;700000;;;1;;;;;;;;;;4
20240101;01;2024;7656189;1;1;01;19;1;131.52089172;19;1;1;4;1;2;1;1;1;3;1;1;4;3;1;1;1;1;1;3;4;;;;500000;;;;;;;;;;1;;;5
20240101;01;2024;7656190;1;1;01;19;1;159.7550431;19;2;1;4;1;2;1;1;1;3;1;1;3;2;1;1;1;1;1;3;4;;;;550000;;;;;;;;;;1;;;2
20240101;01;2024;7656191;1;1;01;19;1;121.01078044;19;2;1;4;1;2;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;300000;;1;;;;;;;;;;3
20240101;01;2024;7656192;1;1;01;19;1;164.16782515;19;1;1;4;1;4;1;1;1;3;1;1;7;1;1;1;1;1;3;3;4;;;;98;;;1;;;;1;1;;;;;2
20240101;01;2024;7656193;1;1;01;19;1;68.905935454;19;1;1;4;1;2;1;1;1;3;1;1;4;3;1;1;1;1;1;3;1;;;15000000;600000;;;1;;;;;;;;;;3
20240101;01;2024;7656194;1;1;01;19;1;80.872927566;19;2;1;4;1;2;1;1;1;3;1;1;3;1;1;1;1;1;1;3;4;;;;600000;;;;;;;;;;1;;;2
20240101;01;2024;7656195;1;1;01;19;1;178.65739996;19;1;1;4;1;2;1;1;1;3;1;1;4;2;1;1;1;1;1;3;4;;;;600000;;;;;;;;;;1;;;3
20240101;01;2024;7656196;1;1;01;19;1;111.89249027;19;1;1;3;1;2;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;500000;;;;;;;;;1;;;3
20240101;01;2024;7656197;1;1;01;19;1;179.71084099;19;3;1;4;1;3;2;1;1;3;1;1;1;1;1;1;1;1;1;4;3;;;;;360000;;1;;;;;;;;;;1
20240101;01;2024;7656198;1;1;01;19;1;211.42807103;19;1;1;4;1;4;2;1;1;3;1;1;4;1;1;1;1;1;1;4;4;;;;1500000;;;1;;;;;;;;;;1
20240101;01;2024;7656199;1;1;01;19;1;143.66443195;19;2;1;4;1;2;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;350000;;;;;;;;;1;;;3
20240101;01;2024;7656200;1;1;01;19;1;96.377468274;19;2;1;4;1;2;1;1;1;3;1;1;3;1;1;1;1;1;1;3;1;;;200000000;700000;;;1;;;;;;;;;;1
20240101;01;2024;7656201;1;1;01;19;1;116.81645093;19;2;1;4;1;2;1;1;1;3;1;1;3;1;1;1;1;1;1;3;1;;;80000000;400000;;;1;;;;;;;;;;2
20240101;01;2024;7656202;1;1;01;19;1;143.03768392;19;2;1;4;1;1;1;1;1;3;1;1;3;1;1;1;1;1;1;3;3;;;;;600000;;;;;;;;;1;;;2
20240101;01;2024;7656203;1;1;01;19;1;174.98821041;19;2;1;4;1;1;1;1;1;3;1;1;3;2;1;1;1;1;1;3;2;;348000;98;98;;;1;;1;;;;;;;;1
20240101;01;2024;7656204;1;1;01;19;1;131.96892186;19;1;1;4;1;2;1;1;1;3;1;1;5;3;1;1;1;1;1;3;1;;;100000000;500000;;;1;;;;1;1;;;;;4
20240101;01;2024;7656205;1;1;01;19;1;174.51321352;19;2;1;4;1;2;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;600000;;1;;;;;;;;;;2
20240101;01;2024;7656206;1;1;01;19;1;149.29998353;19;2;1;4;1;4;2;1;1;3;1;1;2;1;1;1;1;1;1;4;3;;;;;350000;;;;;;;;1;;;NEQUI;1
20240101;01;2024;7656207;1;1;01;19;1;78.261011191;19;1;1;4;1;2;1;1;1;3;1;1;3;2;1;1;1;1;1;3;1;;;80000000;500000;;;1;;;;;;;;;;2
20240101;01;2024;7656208;1;1;01;19;1;167.02926809;19;1;1;4;1;2;1;1;1;3;1;1;5;3;1;1;1;1;1;3;1;;;80000000;600000;;;1;;;;;;;;;;3
20240101;01;2024;7656209;1;1;01;19;1;94.260960258;19;1;1;4;1;2;1;1;1;3;1;1;3;2;1;1;1;1;1;3;1;;;80000000;600000;;;1;;;;1;;;;;;3
20240101;01;2024;7656210;1;1;01;19;1;123.56316694;19;1;1;4;1;2;1;1;1;3;1;1;4;3;1;1;1;1;1;3;3;;;;;700000;;;;;;;;;1;;;3
20240101;01;2024;7656211;1;1;01;19;1;147.5895216;19;1;1;4;1;3;1;1;1;3;1;1;3;2;1;1;1;1;1;3;1;;;100000000;600000;;;1;;;;;;;;;;4
20240101;01;2024;7656212;1;1;01;19;1;125.51722337;19;2;1;4;1;2;1;1;1;3;1;1;3;2;1;1;1;1;1;3;4;;;;600000;;;1;;;;;;;;;;3
20240101;01;2024;7656213;1;1;01;19;1;199.51868093;19;1;1;4;1;4;1;1;1;3;1;1;5;2;1;1;1;1;1;3;1;;;800000000;3000000;;;1;;;;;1;;;;;3
20240101;01;2024;7656214;1;1;01;19;1;139.21189862;19;2;1;4;1;2;2;1;1;3;1;1;4;1;1;1;1;1;1;4;1;;;50000000;400000;;;;;;;1;;;;;;1
20240101;01;2024;7656215;1;1;01;19;1;223.98490932;19;2;1;4;1;4;1;1;1;3;1;1;4;1;1;1;1;1;1;3;3;;;;;700000;;;;;;;;;1;;;1
20240101;01;2024;7656216;1;1;01;;1;1446.1494624;25;2;1;4;1;3;1;1;1;3;1;1;3;1;1;1;1;1;1;3;2;;380000;150000000;600000;;;1;;;;;;;;;;2
20240101;01;2024;7656217;1;1;01;41;1;233.86909137;41;2;1;4;1;2;1;1;1;3;1;1;1;1;1;1;1;1;6;;3;;;;;250000;;;;;;;;;1;;;1
20240101;01;2024;7656218;1;1;01;41;1;132.00003995;41;1;1;4;1;2;1;1;1;3;1;1;4;3;1;1;1;1;1;3;1;;;170000000;600000;;;1;;;;;;;;;;3
20240101;01;2024;7656219;1;1;01;41;1;159.63506641;41;1;1;4;1;2;1;1;1;3;1;1;4;3;1;1;1;1;1;3;3;;;;;500000;;1;;;;;;;;;;5
20240101;01;2024;7656220;1;1;01;41;1;153.76789743;41;2;1;1;1;2;1;1;1;3;1;1;3;1;1;1;1;1;1;3;3;;;;;500000;;1;;;;;;;;;;2
20240101;01;2024;7656221;1;1;01;41;1;129.04725144;41;1;1;4;1;2;1;1;1;3;1;1;5;4;1;1;1;1;1;3;3;;;;;400000;;1;;;;;;;;;;6
20240101;01;2024;7656222;1;1;01;41;1;149.02300269;41;1;1;4;1;2;1;1;1;3;1;1;4;2;1;1;1;1;1;3;3;;;;;700000;;1;;;;;;;;;;2
20240101;01;2024;7656224;1;1;01;41;1;116.92387144;41;1;1;4;1;2;1;1;1;3;1;1;4;1;1;1;1;1;1;3;1;;;180000000;700000;;;1;;;;;;;;;;2
20240101;01;2024;7656225;1;1;01;41;1;114.49675129;41;1;1;4;1;2;1;1;1;3;1;1;5;3;1;1;1;1;1;3;4;;;;500000;;;1;;;;;;;;;;3
20240101;01;2024;7656226;1;1;01;41;1;155.11121111;41;1;1;4;1;2;1;1;1;3;1;1;4;1;1;1;1;1;1;3;1;;;80000000;400000;;1;;;;;;;;;;;1
20240101;01;2024;7656227;1;1;01;41;1;92.077235314;41;1;1;4;1;2;1;1;1;3;1;1;5;2;1;1;1;1;1;3;3;;;;;550000;;1;;;;;;;;;;3
20240101;01;2024;7656228;1;1;01;41;1;127.22852599;41;1;1;4;1;2;1;1;1;3;1;1;4;3;1;1;1;1;1;3;1;;;98;450000;;;1;;;1;;;;;;;5
20240101;01;2024;7656229;1;1;01;41;1;92.596133625;41;1;1;4;1;2;1;1;1;3;1;1;3;1;1;1;1;1;1;3;1;;;98;98;;;1;;;;;;;;;;2
20240101;01;2024;7656230;1;1;01;41;1;307.38458274;41;2;1;4;1;1;1;1;1;3;1;1;4;3;1;1;1;1;1;3;3;;;;;350000;;;;;;;;;1;;;6
20240101;01;2024;7656231;1;1;01;41;1;230.98181864;41;2;1;5;1;3;1;1;1;3;1;1;4;1;1;1;1;1;1;3;3;;;;;800000;;1;;;;;;;;;;1
20240101;01;2024;7656232;1;1;01;41;1;194.8092526;41;2;1;4;1;4;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;600000;;1;;;;;;;;;;1
20240101;01;2024;7656233;1;1;01;41;1;177.18977132;41;2;1;4;1;4;1;1;1;3;1;1;3;2;1;1;1;1;1;3;1;;;98;600000;;;1;;;;;;;;;;3
20240101;01;2024;7656234;1;1;01;41;1;196.96661728;41;1;1;4;1;4;1;1;1;3;1;1;3;2;1;1;1;1;1;3;1;;;98;98;;;1;;;;;;;;;;1
20240101;01;2024;7656235;1;1;01;41;1;252.84544147;41;1;1;4;1;4;1;1;1;3;1;1;5;3;1;1;1;1;1;3;1;;;150000000;900000;;;1;;;;;;;;;;4
20240101;01;2024;7656237;1;1;01;41;1;245.54013002;41;2;1;4;1;2;1;1;1;3;1;1;3;2;1;1;1;1;1;3;1;;;120000000;400000;;;;;;;;;;1;;;2
20240101;01;2024;7656238;1;1;01;41;1;234.16716265;41;1;1;2;1;2;1;1;1;3;1;1;3;2;1;1;1;1;1;3;1;;;20000000;350000;;;;;;;;;;1;;;3
20240101;01;2024;7656239;1;1;01;41;1;307.90422757;41;2;1;4;1;2;1;1;1;3;1;1;4;1;1;1;1;1;1;3;3;;;;;400000;;1;;;;1;;;;;;2
20240101;01;2024;7656240;1;1;01;41;1;163.69342001;41;1;1;5;1;2;1;1;1;3;1;1;4;1;1;1;1;1;3;3;1;;;210000000;850000;;1;1;;;;;;;;;;2
20240101;01;2024;7656242;1;1;01;41;1;331.77768431;41;2;1;4;1;3;1;1;1;3;1;1;4;2;1;1;1;1;1;3;2;;1400000;260000000;1300000;;;1;;1;;1;1;;;;;3
20240101;01;2024;7656243;1;1;01;41;1;286.38879055;41;2;1;4;1;3;1;1;1;3;1;1;4;2;1;1;1;1;1;3;3;;;;;1400000;;1;;;;;1;;;;;2
20240101;01;2024;7656244;1;1;01;41;1;295.44992592;41;2;1;4;1;3;1;1;1;3;1;1;4;1;1;1;1;1;1;3;4;;;;1300000;;;1;;;;;;;;;;1
20240101;01;2024;7656245;1;1;01;41;1;155.11121111;41;1;1;5;1;3;1;1;1;3;1;1;3;1;1;1;1;1;3;3;1;;;230000000;900000;;;1;;;;;;;;;;1
20240101;01;2024;7656246;1;1;01;47;1;284.49000261;47;2;1;2;1;1;2;2;1;2;2;1;2;1;2;1;1;2;1;4;4;;;;350000;;;1;;;;;;;;;;5
20240101;01;2024;7656247;1;1;01;47;1;340.89550802;47;2;1;2;1;1;2;2;1;3;2;1;1;1;2;1;1;2;1;1;3;;;;;250000;;;;;;;;;1;;;8
20240101;01;2024;7656248;1;1;01;47;1;252.84442505;47;2;1;2;1;1;2;2;1;3;2;1;3;2;2;1;1;2;1;1;3;;;;;350000;;1;;;;;;;;;;4
20240101;01;2024;7656249;1;1;01;47;1;176.49049382;47;2;1;2;1;1;1;2;1;2;2;1;1;1;2;1;1;2;1;3;1;;;98;350000;;;1;;;;;;;;;;1
20240101;01;2024;7656250;1;1;01;47;1;298.36710298;47;2;1;2;1;1;2;2;1;3;2;1;2;1;2;1;1;2;4;1;3;;;;;300000;;;;;;;;;1;;;4
20240101;01;2024;7656251;1;1;01;47;1;160.49762805;47;1;1;2;1;1;1;2;1;3;1;1;3;2;2;1;1;2;1;3;1;;;52000000;200000;;;;;;;;;;1;;;2
20240101;01;2024;7656252;1;1;01;47;1;273.95936761;47;1;1;4;1;1;1;2;1;3;1;1;1;1;2;1;1;1;3;3;3;;;;;350000;;1;;;;;;;;;;3
20240101;01;2024;7656253;1;1;01;47;1;187.00732788;47;1;1;2;1;1;1;2;1;3;2;1;3;2;2;1;1;2;3;3;4;;;;500000;;;1;;;;;;;;;;3
20240101;01;2024;7656254;1;1;01;47;1;238.33036252;47;2;1;2;1;1;1;2;1;3;2;1;3;2;2;1;1;2;1;3;3;;;;;300000;;1;;;;;;;;;;3
20240101;01;2024;7656255;1;1;01;47;1;135.51116121;47;2;1;4;1;1;1;2;1;3;1;1;1;1;2;1;1;1;3;3;3;;;;;300000;;;;;;;;;1;;;2
20240101;01;2024;7656256;1;1;01;47;1;165.54927866;47;2;1;2;1;1;1;2;1;3;2;1;2;1;2;1;1;2;3;3;3;;;;;300000;;1;;;;;;;;;;2
20240101;01;2024;7656257;1;1;01;47;1;224.382295;47;4;1;2;1;1;1;2;1;3;1;1;1;1;2;1;1;2;5;3;1;;;30000000;100000;;;;;;;;;;1;;;1
20240101;01;2024;7656258;1;1;01;47;1;163.96741111;47;1;1;2;1;1;2;2;1;3;2;1;1;1;2;1;1;2;2;1;3;;;;;170000;;;;;;;;;1;;;2
20240101;01;2024;7656259;1;1;01;47;1;96.267542082;47;1;1;4;1;3;1;1;1;3;1;1;4;1;1;1;1;1;3;3;1;;;150000000;750000;;;1;;;;;;;;;;1
20240101;01;2024;7656260;1;1;01;47;1;96.267542082;47;1;1;4;1;3;1;1;1;3;1;1;4;1;1;1;1;1;3;3;1;;;150000000;650000;;;;;;;;;;1;;;1
20240101;01;2024;7656261;1;1;01;50;1;456.7361858;50;2;1;4;1;3;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;600000;;1;;;;;;;;;;3
20240101;01;2024;7656262;1;1;01;50;1;376.66332357;50;1;1;2;1;3;1;1;1;3;1;1;4;2;1;1;1;1;1;3;1;;;180000000;850000;;;;;;;;;;1;;;4
20240101;01;2024;7656263;1;1;01;50;1;447.48810016;50;2;1;2;1;3;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;550000;;;;;;;;;1;;;4
20240101;01;2024;7656264;1;1;01;50;1;427.22075462;50;1;1;4;1;3;1;1;1;3;1;1;6;2;1;1;1;1;1;3;1;;;100000000;800000;;;1;;;;;;;;;;2
20240101;01;2024;7656265;1;1;01;50;1;448.58354498;50;2;1;4;1;3;1;1;1;3;1;1;2;1;1;1;1;1;1;3;3;;;;;680000;;1;;;;;;;;;;1
20240101;01;2024;7656266;1;1;01;50;1;320.3271853;50;2;1;4;1;3;1;1;1;3;1;1;4;2;1;1;1;1;1;3;1;;;245000000;800000;;;1;;;;;;;;;;2
20240101;01;2024;7656267;1;1;01;50;1;278.90219924;50;1;1;2;1;1;1;1;1;3;1;1;3;1;1;1;1;1;1;3;4;;;;300000;;;1;;;;;;;;;;2
20240101;01;2024;7656268;1;1;01;50;1;177.15115018;50;1;1;4;1;3;1;1;1;3;1;1;5;3;1;1;1;1;1;3;2;;1500000;160000000;1000000;;;1;;1;;;1;1;;;NEQUI;4
20240101;01;2024;7656269;1;1;01;50;1;288.99656452;50;1;1;4;1;1;1;1;1;3;1;1;3;1;1;1;1;3;1;3;1;;;100000000;400000;;;;;;;;;;1;;;1
20240101;01;2024;7656270;1;1;01;50;1;262.31374607;50;1;1;4;1;3;1;1;1;3;1;1;4;1;1;1;1;1;1;3;1;;;180000000;800000;;;1;;;;;;;;;;1
20240101;01;2024;7656271;1;1;01;50;1;263.98834342;50;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;2;3;3;;;;;300000;;;;;;;;;1;;;3
20240101;01;2024;7656272;1;1;01;50;1;376.51796897;50;1;1;4;1;3;1;1;1;3;1;1;3;2;1;1;1;1;1;3;1;;;90000000;800000;;;1;;;;;;;;;;2
20240101;01;2024;7656273;1;1;01;50;1;258.60747387;50;2;1;4;1;1;1;1;1;3;1;1;4;3;1;1;1;1;1;3;3;;;;;350000;;1;;;;;;;;;;4
20240101;01;2024;7656274;1;1;01;50;1;223.47443345;50;1;1;4;1;3;1;1;1;3;1;1;4;2;1;1;1;1;1;3;1;;;200000000;700000;;;1;;;;;;;;;;2
20240101;01;2024;7656275;1;1;01;50;1;236.45173461;50;1;1;4;1;3;1;1;1;3;1;1;5;1;1;1;1;1;1;3;3;;;;;800000;;;;;;;;1;;;AHORRO A LA MANO;1
20240101;01;2024;7656276;1;1;01;50;1;260.09690807;50;2;1;4;1;1;1;1;1;3;1;1;2;1;1;1;1;1;1;3;1;;;80000000;550000;;;1;;;;;;;;;;1
20240101;01;2024;7656277;1;1;01;50;1;275.96034459;50;1;1;4;1;1;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;450000;;;;;;;;;1;;;4
20240101;01;2024;7656278;1;1;01;50;1;224.77047638;50;1;1;4;1;3;1;1;1;3;1;1;3;2;1;1;1;1;1;3;1;;;120000000;800000;;;1;;;;;;;;;;3
20240101;01;2024;7656279;1;1;01;50;1;252.51024545;50;2;1;4;1;1;1;1;1;3;1;1;2;1;1;1;1;1;1;3;4;;;;550000;;;;;;;;;;1;;;2
20240101;01;2024;7656280;1;1;01;50;1;256.27470075;50;2;1;4;1;1;1;1;1;3;1;1;3;1;1;1;1;1;1;3;4;;;;500000;;;1;;;;;;;;;;1
20240101;01;2024;7656281;1;1;01;50;1;254.29527262;50;1;1;4;1;3;1;1;1;3;1;1;4;2;1;1;1;1;1;3;3;;;;;1000000;;;;;;;;1;;;AHORRO A LA MANO;3
20240101;01;2024;7656282;1;1;01;50;1;284.78066538;50;2;1;4;1;1;1;1;1;3;1;1;3;1;1;1;1;1;1;3;1;;;180000000;500000;;;1;;;;;;;;;;2
20240101;01;2024;7656283;1;1;01;50;1;290.43740071;50;1;1;4;1;3;1;1;1;3;1;1;5;3;1;1;1;1;1;3;3;;;;;1000000;;1;;;;;;1;;;NEQUI;5
20240101;01;2024;7656284;1;1;01;50;1;260.09690807;50;1;1;4;1;1;1;1;1;3;1;1;3;1;1;1;1;1;1;3;3;;;;;500000;;1;;;;;;;;;;1
20240101;01;2024;7656285;1;1;01;;1;296.63936721;52;1;5;3;1;1;2;2;1;2;1;1;3;2;4;1;2;1;1;4;1;;;20000000;150000;;;1;;;;;;;;;;4
20240101;01;2024;7656286;1;1;01;;1;100.82960774;52;1;5;3;1;1;2;2;1;2;1;1;3;2;5;1;1;1;4;4;1;;;15000000;250000;;;1;;;;;;;;;;4
