PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FFT;DSCY;DSI;P7250;P7280;P744;P3074;P7260;P1806;P7430;P7440S1;P7440S2;P7450;P7350;P7360;P9460;P1519;P1883;P7422;P7422S1;OFICIO1_C8;OFICIO2_C8;RAMA2D_D_R4;RAMA4D_D_R4;P7440
20240101;01;2024;7656178;1;3;1;70;19;1;178.77060932;19;1;;;;;1;;40;1200000;1;1;0;8;1;3;2;2;;1;1200000;.;4110;87;8730;
20240101;01;2024;7656179;1;1;1;70;19;1;210.00524481;19;1;;;;;;;;;1;96;0;5;2;10;2;3;;2;;.;3142;84;8414;
20240101;01;2024;7656179;1;2;1;70;19;1;210.00524481;19;1;;;;;;;;;1;8;0;8;2;10;2;2;;2;;.;2611;84;8424;
20240101;01;2024;7656180;1;2;1;70;19;1;135.34221128;19;1;;;;;;;;;1;60;0;7;5;2;2;2;;2;;.;1420;47;4752;
20240101;01;2024;7656181;1;2;1;70;19;1;116.81645093;19;1;;;;;;;;;1;253;0;4;4;1;2;2;;2;;.;9111;81;8121;
20240101;01;2024;7656182;1;1;1;70;19;1;158.64900446;19;1;;;;;2;3;;1000000;2;;;;;;;2;;2;;.;.;;.;
20240101;01;2024;7656184;1;3;1;70;19;1;88.415982937;19;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240101;01;2024;7656186;1;1;1;70;19;1;208.81784793;19;1;;;;;;;;;1;120;0;6;4;1;2;2;;2;;.;9520;47;4782;
20240101;01;2024;7656187;1;1;1;70;19;1;208.81784793;19;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240101;01;2024;7656189;1;2;1;70;19;1;131.52089172;19;1;;;;;;;;;1;240;0;4;4;1;2;2;;2;;.;1420;47;4711;
20240101;01;2024;7656189;1;3;1;70;19;1;131.52089172;19;1;;;;;;;;;1;36;0;4;7;2;2;2;;2;;.;9211;01;0123;
20240101;01;2024;7656189;1;5;1;70;19;1;131.52089172;19;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240101;01;2024;7656190;1;1;1;70;19;1;159.7550431;19;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240101;01;2024;7656191;1;2;1;70;19;1;121.01078044;19;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240101;01;2024;7656193;1;1;1;70;19;1;68.905935454;19;1;;;;;;;;;1;60;0;5;1;10;2;3;;2;;.;3115;28;2816;
20240101;01;2024;7656193;1;2;1;70;19;1;68.905935454;19;1;;;;;;;;;1;384;0;3;1;3;2;2;;2;;.;5223;47;4711;
20240101;01;2024;7656193;1;3;1;70;19;1;68.905935454;19;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240101;01;2024;7656194;1;1;1;70;19;1;80.872927566;19;1;;;;;;;;;1;6;0;4;4;10;2;2;;2;;.;4212;92;9200;
20240101;01;2024;7656195;1;2;1;70;19;1;178.65739996;19;1;;;;;;;;;1;80;0;3;1;7;2;2;;2;;.;4224;55;5511;
20240101;01;2024;7656196;1;3;1;70;19;1;111.89249027;19;1;;;;;;;;;1;4;0;8;1;2;2;2;;2;;.;5223;47;4755;
20240101;01;2024;7656197;1;1;1;70;19;1;179.71084099;19;1;;;;;;;;;1;3;0;8;1;10;2;2;;2;;.;4222;84;8415;
20240101;01;2024;7656198;1;1;1;70;19;1;211.42807103;19;1;;;;;;;;;1;480;0;5;2;9;2;3;;2;;.;2612;84;8424;
20240101;01;2024;7656199;1;3;1;70;19;1;143.66443195;19;1;;;;;;;;;1;0;2;8;1;2;2;2;;1;1800000;.;5223;47;4771;
20240101;01;2024;7656200;1;1;1;70;19;1;96.377468274;19;1;;;;;;;;;1;36;0;5;1;10;2;3;;2;;.;4416;86;8610;
20240101;01;2024;7656201;1;2;1;70;19;1;116.81645093;19;1;;;;;2;2;;1300000;1;16;0;5;1;10;2;3;;2;;.;9334;46;4631;
20240101;01;2024;7656202;1;2;1;70;19;1;143.03768392;19;1;;;;;1;;47;1300000;1;3;0;8;4;1;2;2;;2;;.;9211;01;0123;
20240101;01;2024;7656203;1;1;1;70;19;1;174.98821041;19;1;;;;;;;;;1;437;0;4;1;10;2;3;;2;;.;4311;08;0891;
20240101;01;2024;7656204;1;2;1;70;19;1;131.96892186;19;;2;1;16;2;;;40;4000000;1;2;0;8;1;4;2;2;;2;;2634;2634;86;8692;
20240101;01;2024;7656204;1;3;1;70;19;1;131.96892186;19;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240101;01;2024;7656205;1;1;1;70;19;1;174.51321352;19;1;;;;;;;;;1;12;0;5;1;10;2;3;;2;;.;4110;10;1040;
20240101;01;2024;7656206;1;1;1;70;19;1;149.29998353;19;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240101;01;2024;7656207;1;1;1;70;19;1;78.261011191;19;1;;;;;;;;;1;48;0;5;1;7;2;3;;2;;.;3212;86;8691;
20240101;01;2024;7656207;1;2;1;70;19;1;78.261011191;19;1;;;;;;;;;1;2;0;4;4;1;2;2;;2;;.;9111;81;8121;
20240101;01;2024;7656208;1;1;1;70;19;1;167.02926809;19;1;;;;;1;;47;600000;1;0;3;8;1;7;2;2;;1;1160000;.;5120;88;8891;
20240101;01;2024;7656208;1;2;1;70;19;1;167.02926809;19;;1;1;12;1;;;47;1300000;1;3;0;8;1;6;2;2;;2;;2330;2143;94;9499;
20240101;01;2024;7656209;1;1;1;70;19;1;94.260960258;19;1;;;;;;;;;1;12;0;5;2;10;2;3;;2;;.;4110;84;8413;
20240101;01;2024;7656209;1;2;1;70;19;1;94.260960258;19;;1;1;4;2;;;48;2000000;1;1;1;8;4;10;2;1;2;2;;2133;4227;84;8412;
20240101;01;2024;7656211;1;2;1;70;19;1;147.5895216;19;1;;;;;;;;;1;36;0;3;4;1;2;2;;2;;.;5142;96;9602;
20240101;01;2024;7656213;1;3;1;70;19;1;199.51868093;19;;1;1;4;1;;;48;3700000;1;1;1;6;2;10;2;2;;2;;2611;3342;84;8424;
20240101;01;2024;7656214;1;1;1;70;19;1;139.21189862;19;1;;;;;1;;24;1500000;1;72;1;7;4;2;2;1;4;2;;.;5223;47;4771;
20240101;01;2024;7656218;1;1;1;70;41;1;132.00003995;41;1;;;;;;;;;1;48;0;5;4;1;2;3;;2;;.;4311;69;6920;
20240101;01;2024;7656218;1;2;1;70;41;1;132.00003995;41;1;;;;;;;;;1;24;0;5;2;10;2;3;;2;;.;4120;84;8423;
20240101;01;2024;7656218;1;3;1;70;41;1;132.00003995;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240101;01;2024;7656219;1;2;1;70;41;1;159.63506641;41;;1;1;4;4;;;24;600000;1;1;0;8;4;1;2;2;;2;;5131;5131;56;5619;
20240101;01;2024;7656221;1;4;1;70;41;1;129.04725144;41;;1;1;8;1;;;48;1300000;1;2;0;8;2;10;2;2;;2;;4110;2342;88;8891;
20240101;01;2024;7656222;1;1;1;70;41;1;149.02300269;41;1;;;;;;;;;2;;;;;;;3;;2;;.;.;;.;
20240101;01;2024;7656222;1;2;1;70;41;1;149.02300269;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240101;01;2024;7656224;1;1;1;70;41;1;116.92387144;41;1;;;;;;;;;1;27;5;5;4;1;2;3;;2;;.;4222;69;6910;
20240101;01;2024;7656224;1;2;1;70;41;1;116.92387144;41;1;;;;;;;;;1;276;5;7;6;2;2;2;;2;;.;1420;61;6190;
20240101;01;2024;7656225;1;1;1;70;41;1;114.49675129;41;1;;;;;;;;;2;;;;;;;3;;2;;.;.;;.;
20240101;01;2024;7656226;1;1;1;70;41;1;155.11121111;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240101;01;2024;7656227;1;1;1;70;41;1;92.077235314;41;;1;1;1;4;;;48;1600000;1;1;4;3;4;1;2;2;;2;;7531;7531;14;1410;
20240101;01;2024;7656227;1;2;1;70;41;1;92.077235314;41;1;;;;;;;;;1;4;5;6;4;1;2;2;;2;;.;9111;81;8121;
20240101;01;2024;7656227;1;3;1;70;41;1;92.077235314;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240101;01;2024;7656228;1;1;1;70;41;1;127.22852599;41;1;;;;;;;;;2;;;;;;;3;;2;;.;.;;.;
20240101;01;2024;7656228;1;2;1;70;41;1;127.22852599;41;;2;1;96;1;;;48;1300000;1;96;5;8;1;4;2;2;;2;;7522;7522;31;3110;
20240101;01;2024;7656230;1;5;1;70;41;1;307.38458274;41;;1;1;12;4;;;48;1200000;1;3;5;8;1;2;2;2;;2;;9412;9412;56;5619;
20240101;01;2024;7656233;1;1;1;70;41;1;177.18977132;41;1;;;;;;;;;1;60;0;4;4;1;2;2;;2;;.;9520;47;4789;
20240101;01;2024;7656233;1;2;1;70;41;1;177.18977132;41;1;;;;;;;;;1;140;0;3;1;6;2;2;;2;;.;2431;92;9200;
20240101;01;2024;7656233;1;3;1;70;41;1;177.18977132;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240101;01;2024;7656234;1;1;1;70;41;1;196.96661728;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240101;01;2024;7656235;1;1;1;70;41;1;252.84544147;41;1;;;;;;;;;1;120;0;4;4;2;2;2;;2;;.;1311;01;0123;
20240101;01;2024;7656235;1;2;1;70;41;1;252.84544147;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240101;01;2024;7656235;1;3;1;70;41;1;252.84544147;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240101;01;2024;7656235;1;4;1;70;41;1;252.84544147;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240101;01;2024;7656237;1;1;1;70;41;1;245.54013002;41;1;;;;;;;;;1;36;0;4;4;1;2;2;;2;;.;3123;41;4112;
20240101;01;2024;7656237;1;2;1;70;41;1;245.54013002;41;1;;;;;;;;;1;36;0;4;4;1;2;2;;2;;.;1420;47;4711;
20240101;01;2024;7656239;1;1;1;70;41;1;307.90422757;41;;1;1;3;1;;;47;2500000;1;0;3;7;1;9;2;2;;1;1500000;4110;4110;45;4511;
20240101;01;2024;7656240;1;1;1;70;41;1;163.69342001;41;1;;;;;;;;;2;;;;;;;3;;2;;.;.;;.;
20240101;01;2024;7656240;1;2;1;70;41;1;163.69342001;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240101;01;2024;7656242;1;1;1;70;41;1;331.77768431;41;;1;1;4;1;;;48;10000000;1;1;4;6;1;5;2;2;;2;;1120;1120;46;4663;
20240101;01;2024;7656242;1;2;1;70;41;1;331.77768431;41;;1;1;4;1;;;48;6000000;1;1;4;8;1;7;2;2;;2;;2635;2635;42;4290;
20240101;01;2024;7656244;1;1;1;70;41;1;295.44992592;41;1;;;;;;;;;2;;;;;;;3;;2;;.;.;;.;
20240101;01;2024;7656245;1;1;1;70;41;1;155.11121111;41;1;;;;;;;;;2;;;;;;;3;;2;;.;.;;.;
20240101;01;2024;7656246;1;2;1;70;47;1;284.49000261;47;;1;1;3;4;;;48;1160000;1;1;0;8;4;2;2;2;;2;;9111;5223;56;5619;
20240101;01;2024;7656247;1;2;1;70;47;1;340.89550802;47;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240101;01;2024;7656247;1;3;1;70;47;1;340.89550802;47;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240101;01;2024;7656247;1;4;1;70;47;1;340.89550802;47;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240101;01;2024;7656247;1;5;1;70;47;1;340.89550802;47;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240101;01;2024;7656247;1;7;1;70;47;1;340.89550802;47;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240101;01;2024;7656248;1;2;1;70;47;1;252.84442505;47;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240101;01;2024;7656248;1;3;1;70;47;1;252.84442505;47;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240101;01;2024;7656251;1;1;1;70;47;1;160.49762805;47;1;;;;;;;;;1;504;2;3;1;4;2;2;;2;;.;9112;55;5511;
20240101;01;2024;7656251;1;2;1;70;47;1;160.49762805;47;1;;;;;;;;;1;245;1;4;4;1;2;2;;2;;.;9313;41;4111;
20240101;01;2024;7656253;1;2;1;70;47;1;187.00732788;47;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240101;01;2024;7656254;1;1;1;70;47;1;238.33036252;47;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240101;01;2024;7656254;1;2;1;70;47;1;238.33036252;47;1;;;;;;;;;1;96;0;6;4;1;2;2;;2;;.;8321;49;4921;
20240101;01;2024;7656255;1;2;1;70;47;1;135.51116121;47;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240101;01;2024;7656256;1;1;1;70;47;1;165.54927866;47;;1;1;4;1;;;48;1358000;1;1;3;8;1;6;2;2;;2;;5131;5131;56;5611;
20240101;01;2024;7656259;1;1;1;70;47;1;96.267542082;47;1;;;;;;;;;1;36;0;5;1;9;2;3;;2;;.;7515;10;1062;
20240101;01;2024;7656260;1;1;1;70;47;1;96.267542082;47;1;;;;;;;;;1;336;0;1;2;9;2;2;;2;;.;4120;84;8412;
20240101;01;2024;7656262;1;1;1;70;50;1;376.66332357;50;1;;;;;;;;;1;16;0;5;1;7;2;3;;2;;.;5414;33;3312;
20240101;01;2024;7656262;1;2;1;70;50;1;376.66332357;50;1;;;;;;;;;1;120;0;3;1;2;2;2;;2;;.;5212;56;5619;
20240101;01;2024;7656263;1;1;1;70;50;1;447.48810016;50;1;;;;;;;;;1;120;0;8;1;8;2;2;;2;;.;5414;80;8010;
20240101;01;2024;7656263;1;2;1;70;50;1;447.48810016;50;1;;;;;;;;;1;60;0;4;1;8;2;2;;2;;.;5414;80;8010;
20240101;01;2024;7656264;1;2;1;70;50;1;427.22075462;50;1;;;;;;;;;1;20;0;6;4;1;2;2;;2;;.;5246;56;5619;
20240101;01;2024;7656266;1;1;1;70;50;1;320.3271853;50;1;;;;;;;;;1;120;0;4;1;5;2;2;;2;;.;4311;47;4773;
20240101;01;2024;7656266;1;2;1;70;50;1;320.3271853;50;1;;;;;;;;;1;0;2;8;1;5;2;2;;1;450000;.;5223;47;4759;
20240101;01;2024;7656267;1;2;1;70;50;1;278.90219924;50;1;;;;;;;;;1;156;2;4;4;1;2;2;;2;;.;8332;49;4923;
20240101;01;2024;7656268;1;2;1;70;50;1;177.15115018;50;1;;;;;;;;;1;24;0;8;1;2;2;2;;2;;.;3432;96;9609;
20240101;01;2024;7656268;1;4;1;70;50;1;177.15115018;50;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240101;01;2024;7656270;1;1;1;70;50;1;262.31374607;50;1;;;;;;;;;1;84;0;8;2;10;2;2;;2;;.;3359;84;8413;
20240101;01;2024;7656271;1;2;1;70;50;1;263.98834342;50;1;;;;;;;;;1;1;0;1;1;2;2;2;;1;600000;.;3411;69;6910;
20240101;01;2024;7656272;1;2;1;70;50;1;376.51796897;50;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240101;01;2024;7656273;1;4;1;70;50;1;258.60747387;50;1;;;;;1;;48;1200000;1;0;2;8;1;2;2;2;;2;;.;9313;41;4111;
20240101;01;2024;7656274;1;1;1;70;50;1;223.47443345;50;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240101;01;2024;7656274;1;2;1;70;50;1;223.47443345;50;;2;1;47;1;;;47;2500000;1;1;0;8;1;4;2;2;;1;1500000;2635;5223;47;4773;
20240101;01;2024;7656276;1;1;1;70;50;1;260.09690807;50;1;;;;;;;;;1;38;0;4;4;1;2;2;;2;;.;9111;81;8121;
20240101;01;2024;7656277;1;2;1;70;50;1;275.96034459;50;;2;1;24;1;;;48;1200000;1;24;0;3;1;5;2;2;;2;;5131;9112;55;5511;
20240101;01;2024;7656278;1;2;1;70;50;1;224.77047638;50;1;;;;;;;;;1;60;0;7;4;1;2;2;;2;;.;9111;81;8121;
20240101;01;2024;7656279;1;1;1;70;50;1;252.51024545;50;1;;;;;2;4;;1300000;1;36;2;4;4;1;2;2;;2;;.;5211;47;4781;
20240101;01;2024;7656279;1;2;1;70;50;1;252.51024545;50;1;;;;;2;4;;1300000;1;48;0;3;1;3;2;2;;2;;.;5131;56;5619;
20240101;01;2024;7656285;1;1;1;70;;1;296.63936721;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240101;01;2024;7656286;1;1;1;70;;1;100.82960774;52;;1;1;5;1;;;36;1000000;1;6;0;3;1;5;2;2;;2;;9112;5120;03;0321;
20240101;01;2024;7656286;1;3;1;70;;1;100.82960774;52;;1;1;3;1;;;28;500000;1;6;2;2;1;2;2;2;;2;;5223;5131;56;5630;
20240101;01;2024;7656286;1;4;1;70;;1;100.82960774;52;1;;;;;;;;;1;0;2;8;1;3;2;2;;1;500000;.;5141;96;9602;
20240101;01;2024;7656287;1;5;1;70;;1;135.70112655;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240101;01;2024;7656288;1;1;1;70;;1;340.49603874;52;;1;1;5;1;;;40;800000;1;36;0;3;1;6;2;2;;2;;5120;5120;56;5619;
20240101;01;2024;7656288;1;2;1;70;;1;340.49603874;52;;1;1;3;1;;;48;1200000;1;1;0;7;1;3;2;2;;1;800000;9313;6222;03;0311;
20240101;01;2024;7656288;1;3;1;70;;1;340.49603874;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240101;01;2024;7656289;1;1;1;70;;1;246.5518346;52;1;;;;;2;5;;500000;1;24;0;3;3;1;2;2;;2;;.;9111;97;9700;
20240101;01;2024;7656290;1;2;1;70;;1;247.7224088;52;;1;1;2;1;;;48;1200000;1;1;0;7;1;5;2;2;;1;900000;9313;8172;47;4752;
20240101;01;2024;7656295;1;4;1;70;;1;195.06636473;52;1;;;;;;;;;1;120;0;4;1;2;2;2;;2;;.;5120;56;5611;
20240101;01;2024;7656296;1;1;1;70;;1;214.77103534;52;;1;1;3;4;;;40;700000;1;84;0;8;3;1;2;2;;2;;5212;9111;97;9700;
20240101;01;2024;7656297;1;1;1;70;;1;215.14167796;52;;1;1;3;1;;;48;1200000;1;1;0;8;1;6;2;2;;1;900000;5223;5223;46;4663;
20240101;01;2024;7656298;1;1;1;70;;1;142.88540455;52;;1;1;6;1;;;40;900000;1;60;0;3;1;2;2;2;;2;;5223;5230;46;4631;
20240101;01;2024;7656298;1;2;1;70;;1;142.88540455;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240101;01;2024;7656299;1;3;1;70;;1;122.61419087;52;;1;1;5;1;;;48;1000000;2;;;;;;;2;;2;;9313;;;;
20240101;01;2024;7656299;1;4;1;70;;1;122.61419087;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240101;01;2024;7656300;1;4;1;70;;1;116.69144953;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240101;01;2024;7656302;1;2;1;70;;1;193.2622175;52;;1;1;5;1;;;40;800000;2;;;;;;;2;;2;;5223;;;;
20240101;01;2024;7656358;1;2;1;70;54;1;405.7000058;54;1;;;;;;;;;1;12;0;3;4;1;2;2;;2;;.;5132;56;5630;
20240101;01;2024;7656359;1;2;1;70;54;1;529.15457318;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240101;01;2024;7656360;1;1;1;70;54;1;726.13400813;54;;1;1;3;1;;;48;1300000;1;0;3;8;4;1;2;2;;1;900000;8153;8153;14;1410;
20240101;01;2024;7656360;1;3;1;70;54;1;726.13400813;54;1;;;;;;;;;1;240;2;7;4;1;2;2;;2;;.;7536;15;1522;
20240101;01;2024;7656360;1;4;1;70;54;1;726.13400813;54;1;;;;;;;;;1;500;2;4;4;1;2;2;;2;;.;9111;81;8121;
20240101;01;2024;7656361;1;1;1;70;54;1;299.99231544;54;;1;1;4;4;;;48;1300000;1;1;1;7;4;1;2;2;;2;;9412;6122;01;0145;
20240101;01;2024;7656361;1;2;1;70;54;1;299.99231544;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240101;01;2024;7656362;1;1;1;70;54;1;203.32262679;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240101;01;2024;7656363;1;1;1;70;54;1;247.89962657;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240101;01;2024;7656365;1;1;1;70;54;1;414.84529886;54;1;;;;;;;;;1;200;0;4;4;1;2;2;;2;;.;7536;15;1522;
20240101;01;2024;7656365;1;2;1;70;54;1;414.84529886;54;1;;;;;;;;;1;240;0;5;1;4;2;3;;2;;.;9112;55;5511;
20240101;01;2024;7656365;1;3;1;70;54;1;414.84529886;54;1;;;;;1;;48;1300000;1;1;0;7;4;1;2;2;;1;1000000;.;7536;15;1521;
20240101;01;2024;7656366;1;1;1;70;54;1;294.711634;54;;1;1;8;4;;;40;600000;1;9;0;4;4;1;2;2;;2;;9412;9111;81;8121;
20240101;01;2024;7656366;1;2;1;70;54;1;294.711634;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240101;01;2024;7656367;1;1;1;70;54;1;233.51454974;54;;1;1;8;4;;;48;1200000;1;2;0;8;3;1;2;2;;2;;9112;9111;97;9700;
20240101;01;2024;7656367;1;2;1;70;54;1;233.51454974;54;;1;1;6;4;;;48;600000;2;;;;;;;2;;2;;9321;;;;
20240101;01;2024;7656368;1;2;1;70;54;1;263.08097859;54;1;;;;;;;;;1;9;0;3;1;3;2;2;;2;;.;5223;47;4719;
20240101;01;2024;7656369;1;2;1;70;54;1;467.95748892;54;;1;1;4;4;;;40;900000;1;1;1;8;4;1;2;2;;2;;8153;8153;14;1410;
20240101;01;2024;7656371;1;1;1;70;54;1;231.92324647;54;1;;;;;;;;;1;144;0;4;4;1;2;2;;2;;.;3123;41;4111;
20240101;01;2024;7656372;1;2;1;70;54;1;633.41080088;54;;1;1;2;4;;;50;1400000;1;0;3;8;4;1;2;2;;1;800000;7536;7536;15;1522;
20240101;01;2024;7656373;1;2;1;70;54;1;682.43530183;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240101;01;2024;7656374;1;2;1;70;54;1;186.7550544;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240101;01;2024;7656375;1;3;1;70;54;1;510.42114184;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240101;01;2024;7656376;1;2;1;70;54;1;271.58232897;54;1;;;;;;;;;1;192;0;7;4;1;2;2;;2;;.;7536;15;1521;
20240101;01;2024;7656377;1;1;1;70;54;1;247.89962657;54;1;;;;;;;;;1;240;0;4;4;1;2;2;;2;;.;9111;81;8121;
20240101;01;2024;7656378;1;1;1;70;54;1;669.29398379;54;1;;;;;;;;;1;24;1;8;4;1;2;2;;2;;.;9412;56;5611;
20240101;01;2024;7656379;1;2;1;70;54;1;349.80513059;54;1;;;;;2;5;;600000;2;;;;;;;2;;2;;.;.;;.;
20240101;01;2024;7656380;1;1;1;70;54;1;377.20877196;54;1;;;;;1;;48;1000000;1;48;0;3;4;1;2;2;;2;;.;3123;42;4290;
20240101;01;2024;7656380;1;2;1;70;54;1;377.20877196;54;1;;;;;;;;;1;120;0;3;3;1;2;2;;2;;.;9111;97;9700;
20240101;01;2024;7656380;1;3;1;70;54;1;377.20877196;54;1;;;;;;;;;1;120;0;4;1;4;2;3;;2;;.;5414;68;6820;
20240101;01;2024;7656381;1;1;1;70;54;1;528.6452384;54;1;;;;;;;;;1;12;0;4;4;1;2;2;;2;;.;5223;47;4773;
20240101;01;2024;7656382;1;1;1;70;54;1;230.63758164;54;1;;;;;;;;;1;12;0;5;4;1;2;2;;2;;.;8153;14;1410;
20240101;01;2024;7656382;1;2;1;70;54;1;230.63758164;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240101;01;2024;7656384;1;1;1;70;54;1;629.15468036;54;;1;1;4;1;;;40;2500000;1;1;2;8;1;9;2;1;1;2;;3341;3341;56;5611;
20240101;01;2024;7656384;1;4;1;70;54;1;629.15468036;54;1;;;;;;;;;1;132;0;4;4;1;2;2;;2;;.;8153;14;1410;
20240101;01;2024;7656385;1;2;1;70;54;1;194.02462683;54;1;;;;;2;5;;1000000;1;60;0;3;4;1;2;2;;2;;.;5244;47;4791;
20240101;01;2024;7656386;1;1;1;70;54;1;266.05112729;54;1;;;;;2;5;;1300000;1;60;0;8;1;8;2;2;;2;;.;9613;38;3811;
20240101;01;2024;7656386;1;2;1;70;54;1;266.05112729;54;1;;;;;;;;;1;240;0;3;3;1;2;2;;2;;.;9111;97;9700;
20240101;01;2024;7656386;1;3;1;70;54;1;266.05112729;54;1;;;;;1;;48;1300000;1;0;3;8;1;7;2;2;;1;1000000;.;9329;14;1410;
20240101;01;2024;7656387;1;2;1;70;54;1;375.92310713;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240101;01;2024;7656387;1;3;1;70;54;1;375.92310713;54;;1;1;4;1;;;48;1160000;1;8;0;8;1;2;2;2;;2;;5223;5223;47;4741;
20240101;01;2024;7656387;1;4;1;70;54;1;375.92310713;54;;1;1;8;1;;;48;1160000;1;8;0;8;1;7;2;2;;2;;4321;4321;47;4711;
20240101;01;2024;7656388;1;1;1;70;54;1;247.89962657;54;1;;;;;;;;;1;18;0;4;4;1;2;2;;2;;.;9321;14;1410;
20240101;01;2024;7656390;1;1;1;70;54;1;392.21564453;54;1;;;;;1;;48;1200000;1;48;0;4;4;1;2;2;;2;;.;9111;81;8121;
20240101;01;2024;7656390;1;3;1;70;54;1;392.21564453;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240101;01;2024;7656391;1;1;1;70;54;1;528.6452384;54;1;;;;;1;;60;1500000;1;0;1;8;4;1;2;2;;1;1500000;.;1321;11;1103;
20240101;01;2024;7656391;1;2;1;70;54;1;528.6452384;54;1;;;;;1;;60;1000000;1;0;1;8;4;1;2;2;;1;1000000;.;5131;11;1103;
20240101;01;2024;7656391;1;3;1;70;54;1;528.6452384;54;;1;1;1;1;;;50;1000000;1;0;1;8;4;1;2;2;;1;800000;9313;5131;11;1103;
20240101;01;2024;7656392;1;1;1;70;54;1;534.9220352;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240101;01;2024;7656392;1;2;1;70;54;1;534.9220352;54;;1;1;4;4;;;50;1160000;1;0;3;6;4;1;2;2;;1;1000000;8332;8332;49;4923;
20240101;01;2024;7656393;1;2;1;70;54;1;889.12215001;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240101;01;2024;7656394;1;2;1;70;54;1;748.79062841;54;;1;1;6;4;;;48;800000;1;36;0;3;4;1;2;2;;2;;9111;9111;81;8121;
20240101;01;2024;7656394;1;3;1;70;54;1;748.79062841;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240101;01;2024;7656394;1;4;1;70;54;1;748.79062841;54;1;;;;;;;;;1;6;0;3;4;1;2;2;;2;;.;9111;81;8121;
20240101;01;2024;7656395;1;1;1;70;54;1;215.63070907;54;;2;1;156;4;;;48;1300000;1;2;0;6;4;1;2;2;;2;;9313;9313;41;4111;
20240101;01;2024;7656395;1;2;1;70;54;1;215.63070907;54;;2;1;156;3;;;48;1300000;1;3;0;9;4;1;2;2;;1;50000;9111;9111;81;8121;
20240101;01;2024;7656396;1;1;1;70;54;1;853.32992183;54;1;;;;;;;;;1;186;0;5;1;10;2;2;;2;;.;9112;86;8610;
